分拣中心,日期,小时,货量
SC8,2023/12/11,13,0.0
SC8,2023/12/11,14,945.0
SC8,2023/12/11,15,0.0
SC8,2023/12/11,16,0.0
SC8,2023/12/11,17,0.0
SC8,2023/12/11,18,0.0
SC8,2023/12/11,19,603.0
SC8,2023/12/11,20,1394.0
SC8,2023/12/11,21,1368.0
SC8,2023/12/11,22,1409.0
SC8,2023/12/11,23,837.0
SC8,2023/12/12,0,469.0
SC8,2023/12/12,1,1373.0
SC8,2023/12/12,2,1101.0
SC8,2023/12/12,3,493.0
SC8,2023/12/12,4,459.0
SC8,2023/12/12,5,0.0
SC8,2023/12/12,6,0.0
SC8,2023/12/12,7,0.0
SC8,2023/12/12,8,0.0
SC8,2023/12/12,9,0.0
SC8,2023/12/12,10,0.0
SC8,2023/12/12,11,0.0
SC8,2023/12/12,12,894.0
SC8,2023/12/12,13,0.0
SC8,2023/12/12,14,737.0
SC8,2023/12/12,15,0.0
SC8,2023/12/12,16,0.0
SC8,2023/12/12,17,0.0
SC8,2023/12/12,18,0.0
SC8,2023/12/12,19,397.0
SC8,2023/12/12,20,1174.0
SC8,2023/12/12,21,1148.0
SC8,2023/12/12,22,1187.0
SC8,2023/12/12,23,625.0
SC8,2023/12/13,0,262.0
SC8,2023/12/13,1,1151.0
SC8,2023/12/13,2,882.0
SC8,2023/12/13,3,284.0
SC8,2023/12/13,4,250.0
SC8,2023/12/13,5,0.0
SC8,2023/12/13,6,0.0
SC8,2023/12/13,7,0.0
SC8,2023/12/13,8,0.0
SC8,2023/12/13,9,0.0
SC8,2023/12/13,10,0.0
SC8,2023/12/13,11,0.0
SC8,2023/12/13,12,672.0
SC8,2023/12/13,13,0.0
SC8,2023/12/13,14,517.0
SC8,2023/12/13,15,0.0
SC8,2023/12/13,16,0.0
SC8,2023/12/13,17,0.0
SC8,2023/12/13,18,0.0
SC8,2023/12/13,19,180.0
SC8,2023/12/13,20,943.0
SC8,2023/12/13,21,917.0
SC8,2023/12/13,22,955.0
SC8,2023/12/13,23,401.0
SC8,2023/12/14,0,44.0
SC8,2023/12/14,1,917.0
SC8,2023/12/14,2,652.0
SC8,2023/12/14,3,63.0
SC8,2023/12/14,4,30.0
SC8,2023/12/14,5,0.0
SC8,2023/12/14,6,0.0
SC8,2023/12/14,7,0.0
SC8,2023/12/14,8,0.0
SC8,2023/12/14,9,0.0
SC8,2023/12/14,10,0.0
SC8,2023/12/14,11,0.0
SC8,2023/12/14,12,440.0
SC8,2023/12/14,13,0.0
SC8,2023/12/14,14,285.0
SC8,2023/12/14,15,0.0
SC8,2023/12/14,16,0.0
SC8,2023/12/14,17,0.0
SC8,2023/12/14,18,0.0
SC8,2023/12/14,19,0.0
SC8,2023/12/14,20,701.0
SC8,2023/12/14,21,675.0
SC8,2023/12/14,22,711.0
SC8,2023/12/14,23,166.0
SC8,2023/12/15,0,0.0
SC8,2023/12/15,1,672.0
SC8,2023/12/15,2,411.0
SC8,2023/12/15,3,0.0
SC8,2023/12/15,4,0.0
SC8,2023/12/15,5,0.0
SC8,2023/12/15,6,0.0
SC8,2023/12/15,7,0.0
SC8,2023/12/15,8,0.0
SC8,2023/12/15,9,0.0
SC8,2023/12/15,10,0.0
SC8,2023/12/15,11,0.0
SC8,2023/12/15,12,196.0
SC8,2023/12/15,13,0.0
SC8,2023/12/15,14,43.0
SC8,2023/12/15,15,0.0
SC8,2023/12/15,16,0.0
SC8,2023/12/15,17,0.0
SC8,2023/12/15,18,0.0
SC8,2023/12/15,19,0.0
SC8,2023/12/15,20,448.0
SC8,2023/12/15,21,422.0
SC8,2023/12/15,22,457.0
SC8,2023/12/15,23,0.0
SC8,2023/12/16,0,0.0
SC8,2023/12/16,1,417.0
SC8,2023/12/16,2,160.0
SC8,2023/12/16,3,0.0
SC8,2023/12/16,4,0.0
SC8,2023/12/16,5,0.0
SC8,2023/12/16,6,0.0
SC8,2023/12/16,7,0.0
SC8,2023/12/16,8,0.0
SC8,2023/12/16,9,0.0
SC8,2023/12/16,10,0.0
SC8,2023/12/16,11,0.0
SC8,2023/12/16,12,0.0
SC8,2023/12/16,13,0.0
SC8,2023/12/16,14,0.0
SC8,2023/12/16,15,0.0
SC8,2023/12/16,16,0.0
SC8,2023/12/16,17,0.0
SC8,2023/12/16,18,0.0
SC8,2023/12/16,19,0.0
SC8,2023/12/16,20,185.0
SC8,2023/12/16,21,158.0
SC8,2023/12/16,22,192.0
SC8,2023/12/16,23,0.0
SC8,2023/12/17,0,0.0
SC8,2023/12/17,1,151.0
SC8,2023/12/17,2,0.0
SC8,2023/12/17,3,0.0
SC8,2023/12/17,4,0.0
SC8,2023/12/17,5,0.0
SC8,2023/12/17,6,0.0
SC8,2023/12/17,7,0.0
SC8,2023/12/17,8,0.0
SC8,2023/12/17,9,0.0
SC8,2023/12/17,10,0.0
SC8,2023/12/17,11,0.0
SC8,2023/12/17,12,0.0
SC8,2023/12/17,13,0.0
SC8,2023/12/17,14,0.0
SC8,2023/12/17,15,0.0
SC8,2023/12/17,16,0.0
SC8,2023/12/17,17,0.0
SC8,2023/12/17,18,0.0
SC8,2023/12/17,19,0.0
SC8,2023/12/17,20,0.0
SC8,2023/12/17,21,0.0
SC8,2023/12/17,22,0.0
SC8,2023/12/17,23,0.0
SC8,2023/12/18,0,0.0
SC8,2023/12/18,1,0.0
SC8,2023/12/18,2,0.0
SC8,2023/12/18,3,0.0
SC8,2023/12/18,4,0.0
SC8,2023/12/18,5,0.0
SC8,2023/12/18,6,0.0
SC8,2023/12/18,7,0.0
SC8,2023/12/18,8,0.0
SC8,2023/12/18,9,0.0
SC8,2023/12/18,10,0.0
SC8,2023/12/18,11,0.0
SC8,2023/12/18,12,0.0
SC8,2023/12/18,13,0.0
SC8,2023/12/18,14,0.0
SC8,2023/12/18,15,0.0
SC8,2023/12/18,16,0.0
SC8,2023/12/18,17,0.0
SC8,2023/12/18,18,0.0
SC8,2023/12/18,19,0.0
SC8,2023/12/18,20,0.0
SC8,2023/12/18,21,0.0
SC8,2023/12/18,22,0.0
SC8,2023/12/18,23,0.0
SC8,2023/12/19,0,0.0
SC8,2023/12/19,1,0.0
SC8,2023/12/19,2,0.0
SC8,2023/12/19,3,0.0
SC8,2023/12/19,4,0.0
SC8,2023/12/19,5,0.0
SC8,2023/12/19,6,0.0
SC8,2023/12/19,7,0.0
SC8,2023/12/19,8,0.0
SC8,2023/12/19,9,0.0
SC8,2023/12/19,10,0.0
SC8,2023/12/19,11,0.0
SC8,2023/12/19,12,0.0
SC8,2023/12/19,13,0.0
SC8,2023/12/19,14,0.0
SC8,2023/12/19,15,0.0
SC8,2023/12/19,16,0.0
SC8,2023/12/19,17,0.0
SC8,2023/12/19,18,0.0
SC8,2023/12/19,19,0.0
SC8,2023/12/19,20,0.0
SC8,2023/12/19,21,0.0
SC8,2023/12/19,22,0.0
SC8,2023/12/19,23,0.0
SC8,2023/12/20,0,0.0
SC8,2023/12/20,1,0.0
SC8,2023/12/20,2,0.0
SC8,2023/12/20,3,0.0
SC8,2023/12/20,4,0.0
SC8,2023/12/20,5,0.0
SC8,2023/12/20,6,0.0
SC8,2023/12/20,7,0.0
SC8,2023/12/20,8,0.0
SC8,2023/12/20,9,0.0
SC8,2023/12/20,10,0.0
SC8,2023/12/20,11,0.0
SC8,2023/12/20,12,0.0
SC8,2023/12/20,13,0.0
SC8,2023/12/20,14,0.0
SC8,2023/12/20,15,0.0
SC8,2023/12/20,16,0.0
SC8,2023/12/20,17,0.0
SC8,2023/12/20,18,0.0
SC8,2023/12/20,19,0.0
SC8,2023/12/20,20,0.0
SC8,2023/12/20,21,0.0
SC8,2023/12/20,22,0.0
SC8,2023/12/20,23,0.0
SC8,2023/12/21,0,0.0
SC8,2023/12/21,1,0.0
SC8,2023/12/21,2,0.0
SC8,2023/12/21,3,0.0
SC8,2023/12/21,4,0.0
SC8,2023/12/21,5,0.0
SC8,2023/12/21,6,0.0
SC8,2023/12/21,7,0.0
SC8,2023/12/21,8,0.0
SC8,2023/12/21,9,0.0
SC8,2023/12/21,10,0.0
SC8,2023/12/21,11,0.0
SC8,2023/12/21,12,0.0
SC8,2023/12/21,13,0.0
SC8,2023/12/21,14,0.0
SC8,2023/12/21,15,0.0
SC8,2023/12/21,16,0.0
SC8,2023/12/21,17,0.0
SC8,2023/12/21,18,0.0
SC8,2023/12/21,19,0.0
SC8,2023/12/21,20,0.0
SC8,2023/12/21,21,0.0
SC8,2023/12/21,22,0.0
SC8,2023/12/21,23,0.0
SC8,2023/12/22,0,0.0
SC8,2023/12/22,1,0.0
SC8,2023/12/22,2,0.0
SC8,2023/12/22,3,0.0
SC8,2023/12/22,4,0.0
SC8,2023/12/22,5,0.0
SC8,2023/12/22,6,0.0
SC8,2023/12/22,7,0.0
SC8,2023/12/22,8,0.0
SC8,2023/12/22,9,0.0
SC8,2023/12/22,10,0.0
SC8,2023/12/22,11,0.0
SC8,2023/12/22,12,0.0
SC8,2023/12/22,13,0.0
SC8,2023/12/22,14,0.0
SC8,2023/12/22,15,0.0
SC8,2023/12/22,16,0.0
SC8,2023/12/22,17,0.0
SC8,2023/12/22,18,0.0
SC8,2023/12/22,19,0.0
SC8,2023/12/22,20,0.0
SC8,2023/12/22,21,0.0
SC8,2023/12/22,22,0.0
SC8,2023/12/22,23,0.0
SC8,2023/12/23,0,0.0
SC8,2023/12/23,1,0.0
SC8,2023/12/23,2,0.0
SC8,2023/12/23,3,0.0
SC8,2023/12/23,4,0.0
SC8,2023/12/23,5,0.0
SC8,2023/12/23,6,0.0
SC8,2023/12/23,7,0.0
SC8,2023/12/23,8,0.0
SC8,2023/12/23,9,0.0
SC8,2023/12/23,10,0.0
SC8,2023/12/23,11,0.0
SC8,2023/12/23,12,0.0
SC8,2023/12/23,13,0.0
SC8,2023/12/23,14,0.0
SC8,2023/12/23,15,0.0
SC8,2023/12/23,16,0.0
SC8,2023/12/23,17,0.0
SC8,2023/12/23,18,0.0
SC8,2023/12/23,19,0.0
SC8,2023/12/23,20,0.0
SC8,2023/12/23,21,0.0
SC8,2023/12/23,22,0.0
SC8,2023/12/23,23,0.0
SC8,2023/12/24,0,0.0
SC8,2023/12/24,1,0.0
SC8,2023/12/24,2,0.0
SC8,2023/12/24,3,0.0
SC8,2023/12/24,4,0.0
SC8,2023/12/24,5,0.0
SC8,2023/12/24,6,0.0
SC8,2023/12/24,7,0.0
SC8,2023/12/24,8,0.0
SC8,2023/12/24,9,0.0
SC8,2023/12/24,10,0.0
SC8,2023/12/24,11,0.0
SC8,2023/12/24,12,0.0
SC8,2023/12/24,13,0.0
SC8,2023/12/24,14,0.0
SC8,2023/12/24,15,0.0
SC8,2023/12/24,16,0.0
SC8,2023/12/24,17,0.0
SC8,2023/12/24,18,0.0
SC8,2023/12/24,19,0.0
SC8,2023/12/24,20,0.0
SC8,2023/12/24,21,0.0
SC8,2023/12/24,22,0.0
SC8,2023/12/24,23,0.0
SC8,2023/12/25,0,0.0
SC8,2023/12/25,1,0.0
SC8,2023/12/25,2,0.0
SC8,2023/12/25,3,0.0
SC8,2023/12/25,4,0.0
SC8,2023/12/25,5,0.0
SC8,2023/12/25,6,0.0
SC8,2023/12/25,7,0.0
SC8,2023/12/25,8,0.0
SC8,2023/12/25,9,0.0
SC8,2023/12/25,10,0.0
SC8,2023/12/25,11,0.0
SC8,2023/12/25,12,0.0
SC8,2023/12/25,13,0.0
SC8,2023/12/25,14,0.0
SC8,2023/12/25,15,0.0
SC8,2023/12/25,16,0.0
SC8,2023/12/25,17,0.0
SC8,2023/12/25,18,0.0
SC8,2023/12/25,19,0.0
SC8,2023/12/25,20,0.0
SC8,2023/12/25,21,0.0
SC8,2023/12/25,22,0.0
SC8,2023/12/25,23,0.0
SC8,2023/12/26,0,0.0
SC8,2023/12/26,1,0.0
SC8,2023/12/26,2,0.0
SC8,2023/12/26,3,0.0
SC8,2023/12/26,4,0.0
SC8,2023/12/26,5,0.0
SC8,2023/12/26,6,0.0
SC8,2023/12/26,7,0.0
SC8,2023/12/26,8,0.0
SC8,2023/12/26,9,0.0
SC8,2023/12/26,10,0.0
SC8,2023/12/26,11,0.0
SC8,2023/12/26,12,0.0
SC8,2023/12/26,13,0.0
SC8,2023/12/26,14,0.0
SC8,2023/12/26,15,0.0
SC8,2023/12/26,16,0.0
SC8,2023/12/26,17,0.0
SC8,2023/12/26,18,0.0
SC8,2023/12/26,19,0.0
SC8,2023/12/26,20,0.0
SC8,2023/12/26,21,0.0
SC8,2023/12/26,22,0.0
SC8,2023/12/26,23,0.0
SC8,2023/12/27,0,0.0
SC8,2023/12/27,1,0.0
SC8,2023/12/27,2,0.0
SC8,2023/12/27,3,0.0
SC8,2023/12/27,4,0.0
SC8,2023/12/27,5,0.0
SC8,2023/12/27,6,0.0
SC8,2023/12/27,7,0.0
SC8,2023/12/27,8,0.0
SC8,2023/12/27,9,0.0
SC8,2023/12/27,10,0.0
SC8,2023/12/27,11,0.0
SC8,2023/12/27,12,0.0
SC8,2023/12/27,13,0.0
SC8,2023/12/27,14,0.0
SC8,2023/12/27,15,0.0
SC8,2023/12/27,16,0.0
SC8,2023/12/27,17,0.0
SC8,2023/12/27,18,0.0
SC8,2023/12/27,19,0.0
SC8,2023/12/27,20,0.0
SC8,2023/12/27,21,0.0
SC8,2023/12/27,22,0.0
SC8,2023/12/27,23,0.0
SC8,2023/12/28,0,0.0
SC8,2023/12/28,1,0.0
SC8,2023/12/28,2,0.0
SC8,2023/12/28,3,0.0
SC8,2023/12/28,4,0.0
SC8,2023/12/28,5,0.0
SC8,2023/12/28,6,0.0
SC8,2023/12/28,7,0.0
SC8,2023/12/28,8,0.0
SC8,2023/12/28,9,0.0
SC8,2023/12/28,10,0.0
SC8,2023/12/28,11,0.0
SC8,2023/12/28,12,0.0
SC8,2023/12/28,13,0.0
SC8,2023/12/28,14,0.0
SC8,2023/12/28,15,0.0
SC8,2023/12/28,16,0.0
SC8,2023/12/28,17,0.0
SC8,2023/12/28,18,0.0
SC8,2023/12/28,19,0.0
SC8,2023/12/28,20,0.0
SC8,2023/12/28,21,0.0
SC8,2023/12/28,22,0.0
SC8,2023/12/28,23,0.0
SC8,2023/12/29,0,0.0
SC8,2023/12/29,1,0.0
SC8,2023/12/29,2,0.0
SC8,2023/12/29,3,0.0
SC8,2023/12/29,4,0.0
SC8,2023/12/29,5,0.0
SC8,2023/12/29,6,0.0
SC8,2023/12/29,7,0.0
SC8,2023/12/29,8,0.0
SC8,2023/12/29,9,0.0
SC8,2023/12/29,10,0.0
SC8,2023/12/29,11,0.0
SC8,2023/12/29,12,0.0
SC8,2023/12/29,13,0.0
SC8,2023/12/29,14,0.0
SC8,2023/12/29,15,0.0
SC8,2023/12/29,16,0.0
SC8,2023/12/29,17,0.0
SC8,2023/12/29,18,0.0
SC8,2023/12/29,19,0.0
SC8,2023/12/29,20,0.0
SC8,2023/12/29,21,0.0
SC8,2023/12/29,22,0.0
SC8,2023/12/29,23,0.0
SC8,2023/12/30,0,0.0
SC8,2023/12/30,1,0.0
SC8,2023/12/30,2,0.0
SC8,2023/12/30,3,0.0
SC8,2023/12/30,4,0.0
SC8,2023/12/30,5,0.0
SC8,2023/12/30,6,0.0
SC8,2023/12/30,7,0.0
SC8,2023/12/30,8,0.0
SC8,2023/12/30,9,0.0
SC8,2023/12/30,10,0.0
SC8,2023/12/30,11,0.0
SC8,2023/12/30,12,0.0
SC8,2023/12/30,13,0.0
SC8,2023/12/30,14,0.0
SC8,2023/12/30,15,0.0
SC8,2023/12/30,16,0.0
SC8,2023/12/30,17,0.0
SC8,2023/12/30,18,0.0
SC8,2023/12/30,19,0.0
SC8,2023/12/30,20,0.0
SC8,2023/12/30,21,0.0
SC8,2023/12/30,22,0.0
SC8,2023/12/30,23,0.0
SC19,2023/12/01,0,418.0
SC19,2023/12/01,1,399.0
SC19,2023/12/01,2,431.0
SC19,2023/12/01,3,436.0
SC19,2023/12/01,4,413.0
SC19,2023/12/01,5,404.0
SC19,2023/12/01,6,393.0
SC19,2023/12/01,7,398.0
SC19,2023/12/01,8,431.0
SC19,2023/12/01,9,428.0
SC19,2023/12/01,10,435.0
SC19,2023/12/01,11,435.0
SC19,2023/12/01,12,439.0
SC19,2023/12/01,13,465.0
SC19,2023/12/01,14,424.0
SC19,2023/12/01,15,407.0
SC19,2023/12/01,16,473.0
SC19,2023/12/01,17,401.0
SC19,2023/12/01,18,434.0
SC19,2023/12/01,19,418.0
SC19,2023/12/01,20,419.0
SC19,2023/12/01,21,444.0
SC19,2023/12/01,22,417.0
SC19,2023/12/01,23,416.0
SC19,2023/12/02,0,422.0
SC19,2023/12/02,1,444.0
SC19,2023/12/02,2,416.0
SC19,2023/12/02,3,414.0
SC19,2023/12/02,4,422.0
SC19,2023/12/02,5,426.0
SC19,2023/12/02,6,431.0
SC19,2023/12/02,7,428.0
SC19,2023/12/02,8,411.0
SC19,2023/12/02,9,412.0
SC19,2023/12/02,10,408.0
SC19,2023/12/02,11,408.0
SC19,2023/12/02,12,407.0
SC19,2023/12/02,13,393.0
SC19,2023/12/02,14,414.0
SC19,2023/12/02,15,422.0
SC19,2023/12/02,16,389.0
SC19,2023/12/02,17,426.0
SC19,2023/12/02,18,409.0
SC19,2023/12/02,19,417.0
SC19,2023/12/02,20,416.0
SC19,2023/12/02,21,404.0
SC19,2023/12/02,22,417.0
SC19,2023/12/02,23,418.0
SC19,2023/12/03,0,415.0
SC19,2023/12/03,1,404.0
SC19,2023/12/03,2,418.0
SC19,2023/12/03,3,419.0
SC19,2023/12/03,4,415.0
SC19,2023/12/03,5,413.0
SC19,2023/12/03,6,410.0
SC19,2023/12/03,7,412.0
SC19,2023/12/03,8,420.0
SC19,2023/12/03,9,420.0
SC19,2023/12/03,10,422.0
SC19,2023/12/03,11,422.0
SC19,2023/12/03,12,423.0
SC19,2023/12/03,13,429.0
SC19,2023/12/03,14,419.0
SC19,2023/12/03,15,415.0
SC19,2023/12/03,16,431.0
SC19,2023/12/03,17,413.0
SC19,2023/12/03,18,422.0
SC19,2023/12/03,19,418.0
SC19,2023/12/03,20,418.0
SC19,2023/12/03,21,424.0
SC19,2023/12/03,22,417.0
SC19,2023/12/03,23,417.0
SC19,2023/12/04,0,419.0
SC19,2023/12/04,1,424.0
SC19,2023/12/04,2,417.0
SC19,2023/12/04,3,416.0
SC19,2023/12/04,4,418.0
SC19,2023/12/04,5,420.0
SC19,2023/12/04,6,421.0
SC19,2023/12/04,7,420.0
SC19,2023/12/04,8,416.0
SC19,2023/12/04,9,416.0
SC19,2023/12/04,10,415.0
SC19,2023/12/04,11,415.0
SC19,2023/12/04,12,415.0
SC19,2023/12/04,13,411.0
SC19,2023/12/04,14,416.0
SC19,2023/12/04,15,419.0
SC19,2023/12/04,16,410.0
SC19,2023/12/04,17,419.0
SC19,2023/12/04,18,415.0
SC19,2023/12/04,19,417.0
SC19,2023/12/04,20,417.0
SC19,2023/12/04,21,414.0
SC19,2023/12/04,22,417.0
SC19,2023/12/04,23,417.0
SC19,2023/12/05,0,417.0
SC19,2023/12/05,1,414.0
SC19,2023/12/05,2,417.0
SC19,2023/12/05,3,418.0
SC19,2023/12/05,4,417.0
SC19,2023/12/05,5,416.0
SC19,2023/12/05,6,416.0
SC19,2023/12/05,7,416.0
SC19,2023/12/05,8,418.0
SC19,2023/12/05,9,418.0
SC19,2023/12/05,10,418.0
SC19,2023/12/05,11,418.0
SC19,2023/12/05,12,419.0
SC19,2023/12/05,13,420.0
SC19,2023/12/05,14,418.0
SC19,2023/12/05,15,417.0
SC19,2023/12/05,16,421.0
SC19,2023/12/05,17,416.0
SC19,2023/12/05,18,418.0
SC19,2023/12/05,19,417.0
SC19,2023/12/05,20,417.0
SC19,2023/12/05,21,419.0
SC19,2023/12/05,22,417.0
SC19,2023/12/05,23,417.0
SC19,2023/12/06,0,418.0
SC19,2023/12/06,1,419.0
SC19,2023/12/06,2,417.0
SC19,2023/12/06,3,417.0
SC19,2023/12/06,4,418.0
SC19,2023/12/06,5,418.0
SC19,2023/12/06,6,418.0
SC19,2023/12/06,7,418.0
SC19,2023/12/06,8,417.0
SC19,2023/12/06,9,417.0
SC19,2023/12/06,10,417.0
SC19,2023/12/06,11,417.0
SC19,2023/12/06,12,417.0
SC19,2023/12/06,13,416.0
SC19,2023/12/06,14,417.0
SC19,2023/12/06,15,418.0
SC19,2023/12/06,16,415.0
SC19,2023/12/06,17,418.0
SC19,2023/12/06,18,417.0
SC19,2023/12/06,19,417.0
SC19,2023/12/06,20,417.0
SC19,2023/12/06,21,416.0
SC19,2023/12/06,22,417.0
SC19,2023/12/06,23,417.0
SC19,2023/12/07,0,417.0
SC19,2023/12/07,1,416.0
SC19,2023/12/07,2,417.0
SC19,2023/12/07,3,417.0
SC19,2023/12/07,4,417.0
SC19,2023/12/07,5,417.0
SC19,2023/12/07,6,417.0
SC19,2023/12/07,7,417.0
SC19,2023/12/07,8,417.0
SC19,2023/12/07,9,417.0
SC19,2023/12/07,10,418.0
SC19,2023/12/07,11,418.0
SC19,2023/12/07,12,418.0
SC19,2023/12/07,13,418.0
SC19,2023/12/07,14,417.0
SC19,2023/12/07,15,417.0
SC19,2023/12/07,16,418.0
SC19,2023/12/07,17,417.0
SC19,2023/12/07,18,418.0
SC19,2023/12/07,19,417.0
SC19,2023/12/07,20,417.0
SC19,2023/12/07,21,418.0
SC19,2023/12/07,22,417.0
SC19,2023/12/07,23,417.0
SC19,2023/12/08,0,417.0
SC19,2023/12/08,1,418.0
SC19,2023/12/08,2,417.0
SC19,2023/12/08,3,417.0
SC19,2023/12/08,4,417.0
SC19,2023/12/08,5,417.0
SC19,2023/12/08,6,417.0
SC19,2023/12/08,7,417.0
SC19,2023/12/08,8,417.0
SC19,2023/12/08,9,417.0
SC19,2023/12/08,10,417.0
SC19,2023/12/08,11,417.0
SC19,2023/12/08,12,417.0
SC19,2023/12/08,13,417.0
SC19,2023/12/08,14,417.0
SC19,2023/12/08,15,417.0
SC19,2023/12/08,16,417.0
SC19,2023/12/08,17,417.0
SC19,2023/12/08,18,417.0
SC19,2023/12/08,19,417.0
SC19,2023/12/08,20,417.0
SC19,2023/12/08,21,417.0
SC19,2023/12/08,22,417.0
SC19,2023/12/08,23,417.0
SC19,2023/12/09,0,417.0
SC19,2023/12/09,1,417.0
SC19,2023/12/09,2,417.0
SC19,2023/12/09,3,417.0
SC19,2023/12/09,4,417.0
SC19,2023/12/09,5,417.0
SC19,2023/12/09,6,417.0
SC19,2023/12/09,7,417.0
SC19,2023/12/09,8,417.0
SC19,2023/12/09,9,417.0
SC19,2023/12/09,10,417.0
SC19,2023/12/09,11,417.0
SC19,2023/12/09,12,417.0
SC19,2023/12/09,13,417.0
SC19,2023/12/09,14,417.0
SC19,2023/12/09,15,417.0
SC19,2023/12/09,16,417.0
SC19,2023/12/09,17,417.0
SC19,2023/12/09,18,417.0
SC19,2023/12/09,19,417.0
SC19,2023/12/09,20,417.0
SC19,2023/12/09,21,417.0
SC19,2023/12/09,22,417.0
SC19,2023/12/09,23,417.0
SC19,2023/12/10,0,417.0
SC19,2023/12/10,1,417.0
SC19,2023/12/10,2,417.0
SC19,2023/12/10,3,417.0
SC19,2023/12/10,4,417.0
SC19,2023/12/10,5,417.0
SC19,2023/12/10,6,417.0
SC19,2023/12/10,7,417.0
SC19,2023/12/10,8,417.0
SC19,2023/12/10,9,417.0
SC19,2023/12/10,10,417.0
SC19,2023/12/10,11,417.0
SC19,2023/12/10,12,417.0
SC19,2023/12/10,13,417.0
SC19,2023/12/10,14,417.0
SC19,2023/12/10,15,417.0
SC19,2023/12/10,16,417.0
SC19,2023/12/10,17,417.0
SC19,2023/12/10,18,417.0
SC19,2023/12/10,19,417.0
SC19,2023/12/10,20,417.0
SC19,2023/12/10,21,417.0
SC19,2023/12/10,22,417.0
SC19,2023/12/10,23,417.0
SC19,2023/12/11,0,417.0
SC19,2023/12/11,1,417.0
SC19,2023/12/11,2,417.0
SC19,2023/12/11,3,417.0
SC19,2023/12/11,4,417.0
SC19,2023/12/11,5,417.0
SC19,2023/12/11,6,417.0
SC19,2023/12/11,7,417.0
SC19,2023/12/11,8,417.0
SC19,2023/12/11,9,417.0
SC19,2023/12/11,10,417.0
SC19,2023/12/11,11,417.0
SC19,2023/12/11,12,417.0
SC19,2023/12/11,13,417.0
SC19,2023/12/11,14,417.0
SC19,2023/12/11,15,417.0
SC19,2023/12/11,16,417.0
SC19,2023/12/11,17,417.0
SC19,2023/12/11,18,417.0
SC19,2023/12/11,19,417.0
SC19,2023/12/11,20,417.0
SC19,2023/12/11,21,417.0
SC19,2023/12/11,22,417.0
SC19,2023/12/11,23,417.0
SC19,2023/12/12,0,417.0
SC19,2023/12/12,1,417.0
SC19,2023/12/12,2,417.0
SC19,2023/12/12,3,417.0
SC19,2023/12/12,4,417.0
SC19,2023/12/12,5,417.0
SC19,2023/12/12,6,417.0
SC19,2023/12/12,7,417.0
SC19,2023/12/12,8,417.0
SC19,2023/12/12,9,417.0
SC19,2023/12/12,10,417.0
SC19,2023/12/12,11,417.0
SC19,2023/12/12,12,417.0
SC19,2023/12/12,13,417.0
SC19,2023/12/12,14,417.0
SC19,2023/12/12,15,417.0
SC19,2023/12/12,16,417.0
SC19,2023/12/12,17,417.0
SC19,2023/12/12,18,417.0
SC19,2023/12/12,19,417.0
SC19,2023/12/12,20,417.0
SC19,2023/12/12,21,417.0
SC19,2023/12/12,22,417.0
SC19,2023/12/12,23,417.0
SC19,2023/12/13,0,417.0
SC19,2023/12/13,1,417.0
SC19,2023/12/13,2,417.0
SC19,2023/12/13,3,417.0
SC19,2023/12/13,4,417.0
SC19,2023/12/13,5,417.0
SC19,2023/12/13,6,417.0
SC19,2023/12/13,7,417.0
SC19,2023/12/13,8,417.0
SC19,2023/12/13,9,417.0
SC19,2023/12/13,10,417.0
SC19,2023/12/13,11,417.0
SC19,2023/12/13,12,417.0
SC19,2023/12/13,13,417.0
SC19,2023/12/13,14,417.0
SC19,2023/12/13,15,417.0
SC19,2023/12/13,16,417.0
SC19,2023/12/13,17,417.0
SC19,2023/12/13,18,417.0
SC19,2023/12/13,19,417.0
SC19,2023/12/13,20,417.0
SC19,2023/12/13,21,417.0
SC19,2023/12/13,22,417.0
SC19,2023/12/13,23,417.0
SC19,2023/12/14,0,417.0
SC19,2023/12/14,1,417.0
SC19,2023/12/14,2,417.0
SC19,2023/12/14,3,417.0
SC19,2023/12/14,4,417.0
SC19,2023/12/14,5,417.0
SC19,2023/12/14,6,417.0
SC19,2023/12/14,7,417.0
SC19,2023/12/14,8,417.0
SC19,2023/12/14,9,417.0
SC19,2023/12/14,10,417.0
SC19,2023/12/14,11,417.0
SC19,2023/12/14,12,417.0
SC19,2023/12/14,13,417.0
SC19,2023/12/14,14,417.0
SC19,2023/12/14,15,417.0
SC19,2023/12/14,16,417.0
SC19,2023/12/14,17,417.0
SC19,2023/12/14,18,417.0
SC19,2023/12/14,19,417.0
SC19,2023/12/14,20,417.0
SC19,2023/12/14,21,417.0
SC19,2023/12/14,22,417.0
SC19,2023/12/14,23,417.0
SC19,2023/12/15,0,417.0
SC19,2023/12/15,1,417.0
SC19,2023/12/15,2,417.0
SC19,2023/12/15,3,417.0
SC19,2023/12/15,4,417.0
SC19,2023/12/15,5,417.0
SC19,2023/12/15,6,417.0
SC19,2023/12/15,7,417.0
SC19,2023/12/15,8,417.0
SC19,2023/12/15,9,417.0
SC19,2023/12/15,10,417.0
SC19,2023/12/15,11,417.0
SC19,2023/12/15,12,417.0
SC19,2023/12/15,13,417.0
SC19,2023/12/15,14,417.0
SC19,2023/12/15,15,417.0
SC19,2023/12/15,16,417.0
SC19,2023/12/15,17,417.0
SC19,2023/12/15,18,417.0
